CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
216,52,Female,42,36.03,Month-to-Month,,1513.26,No,Yes
255,53,Male,4,82.26,Month-to-Month,DSL,937.71,No,Yes
418,44,Male,3,75.22,Month-to-Month,,2141.48,No,Yes
9131,30,Female,65,37.77,Two-Year,DSL,2455.05,No,No
1,39,Male,34,84.75,One-Year,Fiber Optic,86.05,Yes,Yes
9087,26,Male,73,65.14,One-Year,DSL,4755.22,Yes,No
258,52,Male,60,67.73,Month-to-Month,Fiber Optic,3236.09,No,Yes
102,40,Male,0,106.04,Month-to-Month,Fiber Optic,0.0,Yes,Yes
427,42,Male,15,119.96,Month-to-Month,Fiber Optic,180.3,No,Yes
172,36,Male,0,90.1,Month-to-Month,,0.0,No,Yes
108,46,Female,7,59.4,Month-to-Month,DSL,415.8,No,Yes
874,33,Male,1,71.25,Two-Year,DSL,73.86,Yes,Yes
9331,68,Male,28,58.17,Two-Year,DSL,1628.76,Yes,No
955,43,Male,9,38.54,One-Year,Fiber Optic,326.64,No,Yes
652,61,Male,5,102.09,Month-to-Month,Fiber Optic,296.37,No,Yes
652,50,Female,8,67.01,Month-to-Month,,1850.52,No,Yes
303,57,Female,29,60.69,Month-to-Month,,297.51,No,Yes
9068,43,Female,75,41.86,Two-Year,DSL,3139.5,Yes,No
876,37,Female,1,105.53,One-Year,DSL,201.03,No,Yes
560,46,Female,1,68.81,Month-to-Month,,579.0,Yes,Yes
565,44,Male,10,75.14,Month-to-Month,,612.9,Yes,Yes
155,48,Male,52,109.14,Month-to-Month,Fiber Optic,79.2,No,Yes
954,48,Male,28,105.15,Month-to-Month,DSL,1581.36,Yes,Yes
482,35,Male,3,80.99,Month-to-Month,DSL,242.97,Yes,Yes
263,51,Male,3,77.87,Month-to-Month,Fiber Optic,0.0,No,Yes
9313,34,Female,49,34.54,Two-Year,DSL,1692.46,Yes,No
179,40,Male,32,63.53,Month-to-Month,,1027.4,Yes,Yes
9306,39,Female,48,54.46,One-Year,DSL,2614.08,Yes,No
741,58,Male,58,90.98,Month-to-Month,,461.4,Yes,Yes
929,27,Male,6,55.79,Month-to-Month,Fiber Optic,42.97,No,Yes
406,51,Male,74,91.06,Month-to-Month,Fiber Optic,6738.4400000000005,No,Yes
758,46,Female,6,80.06,Month-to-Month,Fiber Optic,480.36,Yes,Yes
635,39,Female,23,39.02,Month-to-Month,DSL,0.0,Yes,Yes
98,47,Female,3,59.28,Month-to-Month,Fiber Optic,177.84,Yes,Yes
423,34,Female,9,93.56,One-Year,Fiber Optic,717.43,Yes,No
920,51,Male,3,93.16,Month-to-Month,Fiber Optic,338.76,No,Yes
9341,57,Female,48,46.57,Two-Year,DSL,2235.36,Yes,No
865,50,Male,1,37.1,Month-to-Month,DSL,4551.69,Yes,Yes
686,60,Male,1,89.28,Month-to-Month,DSL,1703.1,Yes,Yes
342,25,Male,3,82.29,Month-to-Month,Fiber Optic,2573.76,No,Yes
149,50,Female,11,118.3,Month-to-Month,DSL,1301.3,Yes,Yes
29,38,Female,34,100.38,Two-Year,DSL,3412.92,Yes,Yes
194,33,Female,9,105.61,One-Year,DSL,2573.76,No,No
42,50,Male,60,53.37,One-Year,DSL,259.5,Yes,Yes
693,34,Male,25,60.37,One-Year,Fiber Optic,1509.25,Yes,No
564,41,Female,44,68.24,Month-to-Month,Fiber Optic,738.0,Yes,Yes
334,37,Male,24,49.61,Month-to-Month,,2446.81,No,Yes
76,36,Female,28,107.22,One-Year,DSL,586.82,Yes,Yes
668,53,Female,42,84.87,Month-to-Month,,96.8,Yes,Yes
702,55,Male,7,65.51,Month-to-Month,,458.5700000000001,No,Yes
581,43,Female,1,50.82,Month-to-Month,DSL,336.32,No,Yes
455,39,Female,9,110.6,Month-to-Month,DSL,995.4,Yes,Yes
312,63,Male,4,59.28,Month-to-Month,Fiber Optic,1253.7,No,Yes
206,31,Male,19,94.09,Month-to-Month,Fiber Optic,899.5,No,Yes
610,59,Male,1,73.56,Month-to-Month,Fiber Optic,73.56,Yes,Yes
168,63,Female,16,83.94,Month-to-Month,Fiber Optic,1343.04,Yes,Yes
731,46,Female,57,65.73,Month-to-Month,,3746.61,No,Yes
47,43,Female,2,63.15,One-Year,Fiber Optic,1303.8,No,Yes
677,37,Female,42,73.61,One-Year,Fiber Optic,118.47,Yes,Yes
203,43,Male,49,30.62,Month-to-Month,Fiber Optic,517.85,Yes,Yes
127,32,Female,25,72.96,Month-to-Month,,1175.58,No,Yes
588,36,Female,1,49.84,Month-to-Month,,49.84,No,Yes
705,42,Female,76,90.4,Two-Year,Fiber Optic,485.52,Yes,Yes
8,51,Female,11,83.74,One-Year,Fiber Optic,908.1,No,Yes
725,48,Female,14,40.36,Two-Year,,0.0,No,Yes
701,71,Female,23,102.51,Month-to-Month,DSL,914.06,No,Yes
621,50,Male,24,45.53,Two-Year,,517.37,Yes,Yes
17,41,Male,13,56.23,Month-to-Month,Fiber Optic,535.68,No,Yes
507,47,Male,7,58.58,One-Year,,738.0,No,Yes
978,39,Male,13,85.73,One-Year,Fiber Optic,377.44,No,Yes
841,47,Female,7,104.01,Two-Year,,220.28,Yes,Yes
442,44,Male,15,97.61,Month-to-Month,DSL,1464.15,Yes,Yes
895,55,Male,10,109.75,Month-to-Month,,4132.8,Yes,Yes
434,60,Female,35,97.72,Month-to-Month,,555.8,No,Yes
114,53,Female,11,71.88,Month-to-Month,DSL,3305.71,No,No
26,54,Female,62,49.84,Month-to-Month,Fiber Optic,1048.2,No,No
237,24,Female,6,59.36,Month-to-Month,Fiber Optic,356.16,No,Yes
521,28,Male,13,62.33,Two-Year,DSL,810.29,Yes,No
736,49,Female,10,54.36,One-Year,Fiber Optic,543.6,Yes,Yes
664,51,Female,32,72.8,Month-to-Month,DSL,1297.56,Yes,Yes
101,42,Female,40,89.57,Month-to-Month,,140.48,No,Yes
593,49,Female,33,86.68,Month-to-Month,,2860.44,No,Yes
637,36,Male,24,118.86,Two-Year,DSL,1946.84,Yes,Yes
639,44,Male,10,41.71,Month-to-Month,,587.86,No,Yes
200,58,Female,24,61.09,Two-Year,Fiber Optic,1455.68,No,Yes
685,48,Female,2,30.75,Month-to-Month,,1175.58,No,Yes
9114,66,Male,102,42.84,Two-Year,DSL,4369.68,Yes,No
905,46,Female,16,106.5,Month-to-Month,,1704.0,No,Yes
377,52,Male,46,39.49,Month-to-Month,Fiber Optic,90.58,No,Yes
184,46,Male,4,104.01,Month-to-Month,Fiber Optic,2618.58,Yes,Yes
51,44,Female,3,118.96,Two-Year,DSL,1952.65,No,Yes
9209,66,Female,56,64.87,Two-Year,Fiber Optic,3632.72,Yes,No
812,23,Male,56,113.54,Month-to-Month,,1132.37,Yes,No
7,53,Male,9,40.68,Month-to-Month,,1162.35,No,Yes
501,39,Male,28,40.47,Month-to-Month,,80.09,No,No
707,32,Female,5,98.41,Two-Year,,492.05,No,Yes
541,35,Female,31,40.68,One-Year,,1131.26,No,Yes
746,37,Female,70,56.05,One-Year,DSL,3923.5,Yes,No
877,36,Female,55,44.46,Month-to-Month,Fiber Optic,1465.28,No,Yes
980,59,Male,5,102.25,One-Year,,479.16,Yes,Yes
514,35,Male,25,34.75,Two-Year,Fiber Optic,868.75,Yes,No
82,48,Female,31,46.9,Two-Year,Fiber Optic,1453.9,No,Yes
846,36,Female,35,33.5,Month-to-Month,DSL,78.63,No,Yes
233,48,Female,20,49.12,Two-Year,,4533.92,No,Yes
915,44,Female,3,39.49,Two-Year,Fiber Optic,118.47,Yes,Yes
9081,43,Female,35,68.13,Two-Year,,2384.55,Yes,No
775,51,Female,24,59.19,One-Year,,1420.56,No,Yes
330,51,Female,66,53.69,One-Year,,3543.54,No,Yes
6,37,Female,11,33.63,Month-to-Month,Fiber Optic,748.48,Yes,Yes
419,47,Female,6,70.41,Two-Year,Fiber Optic,381.0,No,Yes
944,44,Male,16,59.82,Month-to-Month,,957.12,No,Yes
823,67,Male,5,42.9,One-Year,DSL,214.5,Yes,Yes
910,66,Female,36,73.06,Month-to-Month,,2630.16,No,Yes
182,36,Female,31,78.23,Month-to-Month,Fiber Optic,2425.13,Yes,Yes
165,54,Male,101,54.78,Month-to-Month,,5532.78,No,Yes
627,34,Female,6,32.8,One-Year,,1340.88,No,Yes
452,54,Male,3,67.01,Month-to-Month,,201.03000000000003,No,Yes
631,57,Male,28,111.76,Two-Year,,4090.0,No,Yes
663,43,Male,0,102.27,Month-to-Month,Fiber Optic,0.0,No,Yes
457,47,Male,6,44.8,Month-to-Month,Fiber Optic,1825.32,No,Yes
323,54,Female,39,56.67,Month-to-Month,Fiber Optic,2081.73,Yes,Yes
328,52,Female,48,108.67,One-Year,,5216.16,No,Yes
891,35,Male,5,32.51,One-Year,,6269.24,No,Yes
651,50,Male,22,52.77,Month-to-Month,,838.5,Yes,Yes
327,29,Male,22,66.02,One-Year,,231.21,No,No
378,66,Female,0,32.51,Month-to-Month,DSL,558.62,Yes,Yes
313,53,Male,24,113.44,Two-Year,Fiber Optic,2722.56,No,Yes
833,34,Female,60,56.62,Month-to-Month,DSL,3397.2,Yes,Yes
217,42,Female,3,104.79,Two-Year,DSL,3923.5,Yes,Yes
347,43,Female,4,65.38,Month-to-Month,Fiber Optic,619.58,No,Yes
523,40,Female,17,81.66,One-Year,Fiber Optic,461.4,No,Yes
499,39,Female,2,36.18,Month-to-Month,,721.93,No,Yes
623,50,Male,16,41.55,Month-to-Month,,3316.5,Yes,Yes
853,41,Female,44,70.93,Month-to-Month,Fiber Optic,772.16,Yes,Yes
778,42,Female,6,84.28,Month-to-Month,Fiber Optic,505.68,Yes,Yes
800,45,Female,22,71.88,Month-to-Month,,1581.36,No,Yes
55,55,Female,20,49.34,One-Year,,986.8,No,Yes
676,27,Female,64,81.38,Month-to-Month,Fiber Optic,1162.48,Yes,Yes
616,56,Female,6,49.91,Two-Year,Fiber Optic,2748.6,No,Yes
800,44,Male,7,32.86,Month-to-Month,,712.6,Yes,Yes
951,48,Male,13,116.88,Month-to-Month,Fiber Optic,0.0,No,Yes
489,54,Female,2,50.93,One-Year,DSL,82.01,Yes,Yes
9133,30,Male,45,35.14,Two-Year,Fiber Optic,1581.3,Yes,No
988,53,Male,42,35.27,Two-Year,,1481.34,No,Yes
922,49,Female,17,68.24,Month-to-Month,,315.09,No,Yes
82,40,Male,3,30.93,Month-to-Month,,1574.72,No,Yes
769,38,Male,20,107.9,One-Year,DSL,2158.0,Yes,Yes
147,35,Male,25,117.72,Month-to-Month,Fiber Optic,1303.8,Yes,No
286,25,Male,43,105.44,Month-to-Month,Fiber Optic,4533.92,No,Yes
205,39,Female,6,36.25,One-Year,DSL,844.16,No,Yes
429,55,Female,10,63.53,Month-to-Month,DSL,635.3,Yes,Yes
337,43,Male,3,110.76,One-Year,,2208.32,Yes,No
723,31,Male,1,56.76,One-Year,Fiber Optic,56.76,Yes,Yes
952,48,Female,10,40.84,Two-Year,,408.4,No,Yes
990,45,Male,1,83.57,One-Year,Fiber Optic,83.57,Yes,Yes
9118,27,Female,27,40.56,One-Year,Fiber Optic,1095.12,Yes,No
863,46,Male,11,83.72,One-Year,,3887.17,Yes,Yes
327,56,Female,11,49.64,Month-to-Month,,546.04,No,Yes
78,39,Male,16,62.83,Month-to-Month,,669.76,No,Yes
150,43,Male,24,52.77,Month-to-Month,DSL,313.15,Yes,Yes
302,41,Female,18,52.9,Two-Year,,1638.0,Yes,Yes
342,47,Male,28,33.61,One-Year,,941.08,No,Yes
148,31,Male,35,119.61,Month-to-Month,,4186.35,No,Yes
9286,48,Male,35,31.68,One-Year,DSL,1108.8,Yes,No
665,40,Male,0,54.77,Month-to-Month,,1048.32,No,Yes
849,38,Male,6,112.66,Month-to-Month,,675.96,No,Yes
967,38,Female,10,67.33,One-Year,DSL,673.3,Yes,Yes
22,47,Female,5,41.79,Month-to-Month,,8488.76,No,Yes
983,41,Female,24,57.65,One-Year,Fiber Optic,427.04,Yes,Yes
662,39,Male,39,67.77,One-Year,Fiber Optic,2643.03,Yes,No
217,32,Female,19,96.14,Month-to-Month,DSL,1441.44,Yes,Yes
184,38,Female,34,59.88,One-Year,Fiber Optic,581.9,Yes,Yes
131,47,Male,16,63.43,Month-to-Month,,3944.96,No,Yes
237,44,Female,7,82.0,One-Year,,410.49,No,Yes
501,38,Male,4,95.05,Month-to-Month,Fiber Optic,3640.0,Yes,Yes
41,38,Female,6,45.76,Two-Year,Fiber Optic,619.22,No,Yes
9144,59,Male,57,33.16,Two-Year,DSL,1890.12,Yes,No
690,36,Male,19,79.74,One-Year,Fiber Optic,202.35,Yes,Yes
209,36,Female,14,90.05,One-Year,Fiber Optic,785.59,No,Yes
25,39,Male,47,79.36,One-Year,DSL,3729.92,Yes,No
9137,35,Female,80,57.33,Two-Year,Fiber Optic,4586.4,Yes,No
9121,58,Male,35,34.29,Two-Year,DSL,1200.15,No,No
472,50,Male,36,119.05,One-Year,,1322.16,No,No
646,29,Male,18,83.54,One-Year,,2420.64,Yes,Yes
876,62,Male,6,118.86,One-Year,Fiber Optic,713.16,No,Yes
9007,33,Female,83,50.35,One-Year,DSL,4179.05,Yes,No
939,47,Female,9,31.88,One-Year,Fiber Optic,286.92,Yes,Yes
659,37,Female,11,54.43,Two-Year,Fiber Optic,0.0,Yes,Yes
9315,43,Female,91,37.37,Two-Year,DSL,3400.67,Yes,No
386,46,Female,36,41.29,Month-to-Month,Fiber Optic,1486.44,Yes,Yes
705,42,Male,45,63.72,Month-to-Month,Fiber Optic,2185.26,Yes,Yes
9178,56,Female,31,29.47,One-Year,,913.57,Yes,No
404,32,Female,13,43.18,Two-Year,DSL,288.4,Yes,Yes
917,50,Male,17,92.31,Two-Year,DSL,3653.51,Yes,Yes
937,34,Female,5,62.28,One-Year,Fiber Optic,311.4,Yes,Yes
364,36,Female,4,46.14,One-Year,DSL,1481.34,No,Yes
9262,52,Female,99,64.19,Two-Year,Fiber Optic,6354.81,No,No
790,46,Female,2,33.55,Month-to-Month,,291.85,Yes,No
609,55,Female,4,106.33,Month-to-Month,,165.2,No,Yes
936,39,Male,18,80.08,Month-to-Month,,1441.44,No,Yes
567,24,Male,60,63.61,Month-to-Month,DSL,3816.6,No,Yes
74,41,Male,28,38.55,Month-to-Month,DSL,1439.4,No,Yes
9009,64,Female,104,36.65,Two-Year,DSL,3811.6,Yes,No
243,58,Male,0,98.41,One-Year,Fiber Optic,146.78,No,Yes
438,52,Male,3,93.79,Month-to-Month,DSL,5216.16,No,Yes
875,41,Female,15,30.06,Two-Year,DSL,2280.01,No,Yes
783,51,Male,64,35.98,One-Year,,496.8,Yes,Yes
546,50,Female,1,107.22,Month-to-Month,DSL,86.05,No,Yes
834,42,Female,11,102.27,One-Year,Fiber Optic,871.9,Yes,Yes
858,32,Female,6,90.4,Month-to-Month,Fiber Optic,508.64,No,Yes
379,39,Male,19,30.1,Month-to-Month,DSL,203.28,Yes,Yes
127,35,Male,28,98.61,One-Year,,2761.08,No,Yes
983,30,Male,64,57.22,Two-Year,DSL,1784.98,Yes,Yes
215,44,Female,8,104.19,One-Year,DSL,1751.42,No,Yes
356,34,Male,9,65.81,One-Year,Fiber Optic,592.29,No,Yes
828,39,Male,12,111.02,Month-to-Month,,1332.24,No,Yes
75,32,Male,20,108.63,One-Year,Fiber Optic,774.36,No,Yes
985,44,Male,12,44.64,Two-Year,,535.6800000000001,No,Yes
852,40,Male,6,54.36,One-Year,Fiber Optic,402.0,No,No
968,61,Male,5,75.22,Two-Year,Fiber Optic,2198.17,Yes,Yes
363,43,Male,4,85.36,Month-to-Month,,341.44,No,Yes
346,47,Female,2,111.76,Month-to-Month,,223.52,No,Yes
573,56,Female,6,61.94,Month-to-Month,DSL,179.1,Yes,Yes
586,44,Female,35,105.34,One-Year,DSL,1961.56,No,Yes
712,44,Female,0,66.76,Two-Year,DSL,0.0,Yes,Yes
763,48,Male,6,119.61,Month-to-Month,,1183.68,No,Yes
11,40,Female,1,63.53,Month-to-Month,Fiber Optic,63.53,Yes,Yes
715,47,Male,19,104.79,One-Year,DSL,1809.36,Yes,Yes
732,39,Female,3,35.95,One-Year,DSL,86.05,No,Yes
574,44,Male,7,62.28,Month-to-Month,,3816.6,No,Yes
794,32,Male,5,34.05,Month-to-Month,DSL,170.25,Yes,Yes
9086,62,Male,81,52.82,One-Year,DSL,4278.42,Yes,No
95,41,Male,9,59.07,Month-to-Month,DSL,531.63,Yes,Yes
130,39,Female,46,85.76,Month-to-Month,Fiber Optic,3944.96,Yes,Yes
499,40,Female,28,50.19,Month-to-Month,DSL,941.08,No,No
9241,53,Female,73,69.56,Two-Year,Fiber Optic,5077.88,No,No
699,27,Female,14,81.57,Month-to-Month,,747.18,Yes,Yes
951,45,Female,5,73.49,Month-to-Month,Fiber Optic,2573.76,No,Yes
9085,35,Female,110,49.57,Two-Year,DSL,5452.7,Yes,No
969,47,Male,25,63.61,One-Year,Fiber Optic,4887.96,No,Yes
575,55,Male,26,96.75,Month-to-Month,DSL,986.8,Yes,Yes
656,38,Female,42,33.51,Month-to-Month,DSL,12416.25,No,Yes
702,40,Female,3,98.79,One-Year,DSL,112.02,No,Yes
998,47,Female,2,38.55,Month-to-Month,Fiber Optic,1260.09,Yes,Yes
517,50,Male,21,50.39,Month-to-Month,,1058.19,No,Yes
446,45,Female,5,66.29,One-Year,,4454.5,Yes,Yes
611,51,Female,1,110.6,Month-to-Month,Fiber Optic,69.78,Yes,Yes
261,42,Female,49,53.77,Two-Year,Fiber Optic,406.49,Yes,Yes
951,42,Male,13,52.58,One-Year,DSL,683.54,Yes,No
773,48,Female,101,64.2,Month-to-Month,DSL,0.0,Yes,Yes
973,63,Female,34,73.61,Month-to-Month,,3201.64,Yes,Yes
420,45,Female,7,58.07,Month-to-Month,Fiber Optic,406.49,Yes,Yes
923,46,Female,25,92.04,Month-to-Month,Fiber Optic,2301.0,No,Yes
179,55,Female,11,59.4,Month-to-Month,Fiber Optic,3923.5,Yes,Yes
478,48,Female,12,95.97,Two-Year,,1151.64,No,Yes
26,25,Male,5,59.73,Month-to-Month,,1330.7,No,Yes
892,36,Male,13,102.49,Month-to-Month,,1089.72,No,Yes
72,50,Male,79,65.79,Two-Year,Fiber Optic,1574.72,Yes,Yes
914,37,Male,0,57.58,Month-to-Month,,2618.58,No,Yes
438,42,Female,88,80.92,Month-to-Month,Fiber Optic,2198.17,Yes,Yes
893,37,Female,22,99.55,One-Year,,255.78,Yes,Yes
871,39,Male,26,101.85,Two-Year,Fiber Optic,137.64,Yes,No
9220,47,Male,29,61.03,Two-Year,Fiber Optic,1769.87,Yes,No
826,30,Female,14,92.28,Month-to-Month,,1481.22,No,No
579,63,Male,8,83.94,Month-to-Month,,2584.45,Yes,Yes
821,39,Male,26,112.55,Month-to-Month,Fiber Optic,2926.3,No,Yes
119,55,Female,47,49.01,Month-to-Month,,3316.5,Yes,Yes
9198,66,Male,84,55.98,One-Year,Fiber Optic,4702.32,Yes,No
502,51,Female,10,49.32,Month-to-Month,Fiber Optic,1556.48,No,Yes
327,36,Female,19,77.49,Month-to-Month,Fiber Optic,1442.24,No,Yes
127,70,Female,1,92.04,Two-Year,,2400.06,Yes,Yes
298,44,Male,2,118.25,Month-to-Month,Fiber Optic,1830.39,Yes,Yes
739,42,Female,5,116.71,Month-to-Month,,2010.78,Yes,Yes
357,46,Female,26,61.12,Two-Year,Fiber Optic,855.27,No,Yes
518,28,Male,22,45.76,Month-to-Month,DSL,2970.54,Yes,Yes
616,46,Female,0,54.48,One-Year,,0.0,No,Yes
292,59,Male,1,51.74,Month-to-Month,DSL,375.15,Yes,Yes
9217,48,Male,93,69.2,One-Year,DSL,6435.6,Yes,No
971,51,Female,3,49.68,Two-Year,,81.38,No,Yes
855,23,Female,7,30.75,One-Year,DSL,1779.84,Yes,No
281,36,Female,8,59.42,Month-to-Month,Fiber Optic,957.12,No,Yes
9292,36,Male,31,63.91,Two-Year,,1981.21,Yes,No
132,45,Female,62,86.22,Month-to-Month,DSL,5345.64,No,Yes
78,42,Female,11,89.58,Month-to-Month,,985.38,No,Yes
118,45,Male,38,119.61,Month-to-Month,DSL,340.6,No,Yes
725,46,Female,6,67.02,One-Year,Fiber Optic,402.12,Yes,Yes
78,57,Female,27,83.72,One-Year,DSL,403.0,Yes,Yes
198,60,Female,24,110.76,Month-to-Month,DSL,1548.75,Yes,Yes
9259,37,Female,100,28.71,Two-Year,DSL,2871.0,Yes,No
690,38,Female,28,71.21,Month-to-Month,Fiber Optic,1052.98,No,Yes
433,53,Female,16,114.65,One-Year,Fiber Optic,179.12,Yes,No
373,25,Female,0,57.65,One-Year,Fiber Optic,5343.36,No,Yes
445,63,Male,9,60.79,Month-to-Month,DSL,1607.04,No,Yes
785,42,Female,7,66.29,Two-Year,,778.58,Yes,Yes
9204,31,Female,49,50.56,One-Year,DSL,2477.44,No,No
754,30,Female,40,117.24,Month-to-Month,,2638.13,No,No
376,37,Female,10,34.47,Two-Year,DSL,344.7,No,Yes
407,35,Female,67,72.09,One-Year,Fiber Optic,3101.24,No,Yes
334,38,Male,9,86.46,One-Year,DSL,778.14,Yes,Yes
190,48,Female,19,77.87,Month-to-Month,DSL,811.49,No,Yes
244,51,Female,8,31.49,One-Year,DSL,379.28,Yes,Yes
287,44,Female,6,97.24,Month-to-Month,,392.52,Yes,Yes
928,37,Male,28,104.46,Month-to-Month,,0.0,Yes,Yes
363,42,Female,5,81.69,One-Year,DSL,292.1,Yes,Yes
9155,26,Male,91,57.5,One-Year,Fiber Optic,5232.5,Yes,No
245,44,Male,2,114.1,Month-to-Month,Fiber Optic,297.51,No,Yes
190,41,Male,9,87.23,One-Year,,2584.45,Yes,Yes
300,50,Male,29,114.19,Month-to-Month,,3197.76,Yes,Yes
484,54,Female,6,89.58,One-Year,DSL,331.74,Yes,Yes
321,45,Female,8,80.11,Two-Year,,640.88,No,Yes
927,37,Female,31,63.61,Month-to-Month,,1148.0,Yes,Yes
416,42,Female,3,58.25,Month-to-Month,Fiber Optic,5949.84,No,Yes
157,53,Male,4,81.99,One-Year,DSL,2847.95,Yes,Yes
333,46,Male,28,87.4,Month-to-Month,Fiber Optic,547.65,Yes,Yes
187,44,Male,35,36.18,Month-to-Month,DSL,1002.63,No,Yes
463,53,Male,6,104.31,One-Year,Fiber Optic,3640.0,Yes,No
261,35,Female,14,54.63,One-Year,DSL,764.82,Yes,No
504,52,Female,7,86.46,Two-Year,DSL,146.98,No,No
507,36,Female,28,60.9,One-Year,,5319.44,No,No
690,49,Male,68,113.74,Month-to-Month,DSL,7734.32,Yes,Yes
902,41,Female,41,55.61,Month-to-Month,,2280.01,No,Yes
35,31,Female,3,39.29,Two-Year,Fiber Optic,4552.24,Yes,Yes
96,54,Male,31,37.83,Month-to-Month,Fiber Optic,888.7,Yes,Yes
139,53,Male,64,93.67,Month-to-Month,Fiber Optic,5994.88,No,Yes
815,24,Female,6,34.75,Month-to-Month,Fiber Optic,8419.58,Yes,Yes
169,45,Female,29,47.09,Month-to-Month,Fiber Optic,45.36,Yes,Yes
388,36,Male,11,90.1,One-Year,DSL,1478.77,Yes,Yes
320,43,Female,2,37.83,Month-to-Month,,75.66,No,Yes
654,33,Male,54,51.04,Two-Year,,2756.16,No,Yes
503,43,Female,10,60.77,One-Year,Fiber Optic,86.92,Yes,Yes
600,30,Male,20,80.93,One-Year,Fiber Optic,1362.21,No,Yes
559,48,Female,2,89.56,One-Year,Fiber Optic,179.12,Yes,Yes
963,36,Female,45,65.57,One-Year,,138.08,No,Yes
113,45,Female,88,51.73,Month-to-Month,Fiber Optic,4552.24,Yes,Yes
532,28,Female,2,73.39,Month-to-Month,DSL,146.78,Yes,Yes
225,40,Male,23,50.64,Two-Year,,1164.72,No,Yes
724,52,Female,30,50.7,Two-Year,DSL,1521.0,No,Yes
905,60,Male,69,89.13,One-Year,,1181.18,No,Yes
255,35,Female,6,43.43,One-Year,Fiber Optic,1073.6,Yes,Yes
230,47,Male,2,102.49,Month-to-Month,DSL,1521.0,No,Yes
941,55,Female,18,56.23,Month-to-Month,,167.48,No,Yes
589,48,Female,1,107.6,Month-to-Month,DSL,1541.23,No,Yes
589,62,Female,16,68.62,Month-to-Month,DSL,1002.63,Yes,Yes
405,72,Male,10,50.82,Two-Year,Fiber Optic,2142.0,No,Yes
9014,25,Female,94,44.05,One-Year,Fiber Optic,4140.7,Yes,No
847,47,Female,17,38.5,One-Year,DSL,654.5,No,Yes
194,32,Male,9,68.1,One-Year,,612.9,No,Yes
484,42,Male,4,54.63,One-Year,Fiber Optic,2668.05,Yes,Yes
947,29,Female,15,98.06,One-Year,Fiber Optic,1470.9,Yes,No
876,46,Male,63,104.31,One-Year,Fiber Optic,588.96,Yes,No
820,42,Female,11,89.35,Month-to-Month,DSL,242.97,Yes,Yes
118,33,Male,0,62.44,One-Year,DSL,0.0,Yes,Yes
646,42,Male,18,110.82,Month-to-Month,DSL,1994.76,No,Yes
914,41,Female,32,51.63,Month-to-Month,Fiber Optic,2103.36,Yes,Yes
4,60,Female,8,102.34,One-Year,DSL,818.72,Yes,Yes
75,18,Female,21,49.68,Month-to-Month,Fiber Optic,1043.28,Yes,Yes
278,60,Male,11,113.6,One-Year,DSL,397.0,Yes,Yes
468,52,Female,11,55.92,Month-to-Month,DSL,615.12,Yes,Yes
6,42,Female,16,119.75,Two-Year,DSL,1916.0,Yes,Yes
952,43,Female,1,32.8,Month-to-Month,,0.0,No,Yes
920,46,Male,2,103.81,One-Year,,207.62,No,Yes
229,37,Female,32,45.07,Two-Year,Fiber Optic,1442.24,Yes,No
460,37,Male,27,100.16,Two-Year,DSL,972.51,No,Yes
243,50,Male,28,90.66,Month-to-Month,Fiber Optic,2538.48,Yes,Yes
273,54,Male,1,82.0,Month-to-Month,,685.84,Yes,Yes
679,44,Male,21,52.9,Month-to-Month,,73.56,Yes,Yes
530,36,Male,6,46.8,Month-to-Month,DSL,3746.61,No,Yes
789,43,Female,13,53.82,Month-to-Month,,3305.71,No,Yes
303,34,Male,88,75.5,Month-to-Month,Fiber Optic,834.6,No,Yes
160,26,Male,2,47.66,One-Year,Fiber Optic,2285.04,No,Yes
9110,68,Male,35,61.74,One-Year,DSL,2160.9,Yes,No
9322,60,Female,62,59.77,One-Year,DSL,3705.74,Yes,No
537,35,Female,62,104.12,Month-to-Month,,1419.39,No,Yes
451,24,Female,2,88.87,Month-to-Month,DSL,2937.5,No,Yes
407,48,Male,26,97.52,Two-Year,DSL,855.27,No,Yes
9169,46,Female,72,50.08,One-Year,DSL,3605.76,No,No
325,44,Female,28,59.73,One-Year,Fiber Optic,331.28,Yes,Yes
934,44,Male,8,49.34,Month-to-Month,Fiber Optic,586.82,No,Yes
75,46,Male,15,103.57,Two-Year,Fiber Optic,489.87,No,Yes
537,47,Male,14,60.77,Month-to-Month,DSL,436.56,No,Yes
149,50,Female,3,56.47,Two-Year,DSL,613.2,Yes,Yes
623,63,Male,10,90.4,One-Year,DSL,904.0,Yes,Yes
749,48,Female,7,49.68,Month-to-Month,,222.21,Yes,Yes
195,52,Male,33,90.65,Month-to-Month,,296.37,No,Yes
111,25,Female,9,107.22,Two-Year,,964.98,No,Yes
410,46,Female,0,117.6,One-Year,,713.16,No,Yes
564,44,Male,10,51.91,Two-Year,DSL,1419.39,Yes,No
842,40,Female,2,49.68,Month-to-Month,,738.0,Yes,Yes
101,58,Male,7,40.79,One-Year,DSL,612.9,Yes,Yes
233,45,Female,0,117.1,One-Year,Fiber Optic,0.0,Yes,Yes
67,44,Female,6,92.31,One-Year,Fiber Optic,553.86,Yes,Yes
9021,61,Male,119,56.3,One-Year,Fiber Optic,6699.7,Yes,No
622,48,Male,25,46.8,Month-to-Month,,0.0,No,Yes
